Date,Spread,ZScore,LongEntry,ShortEntry,Exit,Signal
2021-11-29,-1.4543171020907266,-1.2029233994652948,False,False,False,
2021-11-30,-1.432406691719052,-1.152482241743157,False,False,False,
2021-12-01,-1.4086216629351895,-1.0977254221327213,False,False,False,
2021-12-02,-1.192527754220862,-0.6002437799657592,False,False,False,
2021-12-03,-1.4691896250314755,-1.2371622504340682,False,False,False,
2021-12-06,-1.3633920583808958,-0.9935998681913644,False,False,False,
2021-12-07,-1.2960184317766448,-0.8384953462673541,False,False,False,
2021-12-08,-1.540739216617908,-1.401880490437072,False,False,False,
2021-12-09,-1.5992599817752762,-1.536604354356076,False,False,False,
2021-12-10,-1.3992889565314215,-1.076240086728166,False,False,False,
2021-12-13,-1.1653636424354945,-0.5377077880010046,False,False,False,
2021-12-14,-0.9538972031463118,-0.0508792970607248,False,False,True,0.0
2021-12-15,-1.124667126116634,-0.4440181051717413,False,False,True,0.0
2021-12-16,-1.6282684372943947,-1.603386311211029,False,False,False,
2021-12-17,-0.9089602999169984,0.0525724131027948,False,False,True,0.0
2021-12-20,-1.1894704143811907,-0.5932053101951337,False,False,False,
2021-12-21,-1.2618124541041311,-0.7597478885269117,False,False,False,
2021-12-22,-1.515949702057526,-1.3448111890144032,False,False,False,
2021-12-23,-1.829533795148194,-2.0667303329474023,True,False,False,1.0
2021-12-24,-1.829533795148194,-2.0667303329474023,True,False,False,1.0
2021-12-27,-1.911536689710147,-2.25551369519874,True,False,False,1.0
2021-12-28,-2.2890979735972223,-3.124718239853984,True,False,False,1.0
2021-12-29,-2.2005908607239637,-2.9209611598066543,True,False,False,1.0
2021-12-30,-2.2415174982167514,-3.015180617214869,True,False,False,1.0
2021-12-31,-2.197271208383171,-2.913318806036729,True,False,False,1.0
2022-01-03,-1.944924959291768,-2.3323786622836598,True,False,False,1.0
2022-01-04,-2.0023558741151817,-2.464593521959657,True,False,False,1.0
2022-01-05,-2.047550130566833,-2.5686376990947237,True,False,False,1.0
2022-01-06,-2.121825760492783,-2.7396317015096425,True,False,False,1.0
2022-01-07,-1.9284727332820069,-2.294503090217173,True,False,False,1.0
2022-01-10,-2.034188680446931,-2.537877571764304,True,False,False,1.0
2022-01-11,-1.673874679034128,-1.708378942279309,False,False,False,
2022-01-12,-1.7612740700736822,-1.9095858751236263,False,False,False,
2022-01-13,-1.396556981128839,-1.0699506562776613,False,False,False,
2022-01-14,-1.645922210019961,-1.6440280298888434,False,False,False,
2022-01-17,-1.645922210019961,-1.6440280298888434,False,False,False,
2022-01-18,-1.6106503239313952,-1.5628266859080524,False,False,False,
2022-01-19,-1.356509434063497,-0.9777550011693874,False,False,False,
2022-01-20,-1.6661090133495406,-1.6905011772822611,False,False,False,
